id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active,discount_pct,embedding_text
66,Skechers Profesyonel Spor Plus,Skechers,Spor Tişört,"Skechers Profesyonel Spor Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",530.0,760.0,19,kadın,yazlık,Turuncu,"[""L"", ""S"", ""XL"", ""XXL""]","[""antimikrobiyal"", ""UV korumal\u0131"", ""hafif"", ""nem emici"", ""h\u0131zl\u0131 kuruyan""]",4.3,500,True,30.3,"Skechers Profesyonel Spor Plus. Marka: Skechers. Kategori: Spor Tişört. Skechers Profesyonel Spor Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: antimikrobiyal, UV korumalı, hafif, nem emici, hızlı kuruyan. Fiyat: 530.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: kadın."
67,Skechers Air Spor Max,Skechers,Spor Ayakkabı,"Skechers Air Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, ortopedik, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1740.0,1740.0,87,erkek,4 mevsim,Siyah,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43""]","[""kaymaz taban"", ""ortopedik"", ""y\u00fcksek taban""]",5.0,43,True,0.0,"Skechers Air Spor Max. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Air Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, ortopedik, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, ortopedik, yüksek taban. Fiyat: 1740.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: erkek."
68,Asics Elite Spor Plus,Asics,Spor Şort,"Asics Elite Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",170.0,170.0,72,erkek,yazlık,Mavi,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""dar kesim"", ""geni\u015f kesim"", ""esnek bel"", ""h\u0131zl\u0131 kuruyan""]",3.5,436,True,0.0,"Asics Elite Spor Plus. Marka: Asics. Kategori: Spor Şort. Asics Elite Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, geniş kesim, esnek bel, hızlı kuruyan. Fiyat: 170.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: erkek."
69,Reebok Ultra Spor Max,Reebok,Spor Şort,"Reebok Ultra Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",670.0,670.0,189,unisex,yazlık,Mavi,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""geni\u015f kesim""]",5.0,467,True,0.0,"Reebok Ultra Spor Max. Marka: Reebok. Kategori: Spor Şort. Reebok Ultra Spor Max, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, geniş kesim. Fiyat: 670.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: unisex."
70,New Balance Pro Spor Boost,New Balance,Spor Tişört,"New Balance Pro Spor Boost, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",800.0,800.0,134,erkek,4 mevsim,Mor,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""hafif"", ""antimikrobiyal"", ""reflektif bant"", ""nem emici""]",3.1,172,True,0.0,"New Balance Pro Spor Boost. Marka: New Balance. Kategori: Spor Tişört. New Balance Pro Spor Boost, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, hafif, antimikrobiyal, reflektif bant, nem emici. Fiyat: 800.0 TL. Sezon: 4 mevsim. Renk: Mor. Cinsiyet: erkek."
74,Puma Air Koşu Lite,Puma,Koşu Ayakkabısı,"Puma Air Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2970.0,2970.0,135,erkek,4 mevsim,Lacivert,"[""36"", ""37"", ""39"", ""40"", ""43"", ""45""]","[""nefes alan"", ""amortis\u00f6rl\u00fc"", ""yast\u0131kl\u0131 taban"", ""geni\u015f burun"", ""y\u00fcksek ko\u015fu verimi""]",3.8,397,True,0.0,"Puma Air Koşu Lite. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Air Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, amortisörlü, yastıklı taban, geniş burun, yüksek koşu verimi. Fiyat: 2970.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: erkek."
75,Adidas Profesyonel Koşu Boost,Adidas,Koşu Ayakkabısı,"Adidas Profesyonel Koşu Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek koşu verimi, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",510.0,510.0,146,kadın,yazlık,Yeşil,"[""36"", ""37"", ""38"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""amortis\u00f6rl\u00fc"", ""y\u00fcksek ko\u015fu verimi"", ""yast\u0131kl\u0131 taban"", ""karbon plaka"", ""hafif""]",3.8,340,True,0.0,"Adidas Profesyonel Koşu Boost. Marka: Adidas. Kategori: Koşu Ayakkabısı. Adidas Profesyonel Koşu Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek koşu verimi, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, yüksek koşu verimi, yastıklı taban, karbon plaka, hafif. Fiyat: 510.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: kadın."
76,Reebok Pro Spor 3.0,Reebok,Spor Ayakkabı,"Reebok Pro Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2640.0,2640.0,197,kadın,yazlık,Kırmızı,"[""36"", ""37"", ""38"", ""40"", ""41"", ""45""]","[""kaymaz taban"", ""nefes alan""]",4.2,387,True,0.0,"Reebok Pro Spor 3.0. Marka: Reebok. Kategori: Spor Ayakkabı. Reebok Pro Spor 3.0, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, nefes alan. Fiyat: 2640.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
77,Skechers Comfort Koşu V2,Skechers,Koşu Ayakkabısı,"Skechers Comfort Koşu V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",700.0,780.0,79,kadın,yazlık,Kırmızı,"[""36"", ""37"", ""38"", ""40"", ""41"", ""42"", ""43"", ""44""]","[""yast\u0131kl\u0131 taban"", ""geni\u015f burun"", ""nefes alan""]",4.0,417,True,10.3,"Skechers Comfort Koşu V2. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Comfort Koşu V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, geniş burun, nefes alan. Fiyat: 700.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
78,Under Armour Pro Spor X,Under Armour,Spor Ayakkabı,"Under Armour Pro Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1890.0,1890.0,132,kadın,kışlık,Lacivert,"[""36"", ""37"", ""38"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""nefes alan"", ""y\u00fcksek taban"", ""kaymaz taban"", ""amortis\u00f6rl\u00fc""]",3.5,42,True,0.0,"Under Armour Pro Spor X. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Pro Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yüksek taban, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, yüksek taban, kaymaz taban, amortisörlü. Fiyat: 1890.0 TL. Sezon: kışlık. Renk: Lacivert. Cinsiyet: kadın."
79,Under Armour Comfort Spor 3.0,Under Armour,Spor Ayakkabı,"Under Armour Comfort Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, ortopedik, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1420.0,2060.0,90,unisex,yazlık,Turuncu,"[""36"", ""37"", ""38"", ""40"", ""42"", ""44""]","[""amortis\u00f6rl\u00fc"", ""ortopedik"", ""kaymaz taban"", ""y\u00fcksek taban""]",4.2,222,True,31.1,"Under Armour Comfort Spor 3.0. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Comfort Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, ortopedik, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, ortopedik, kaymaz taban, yüksek taban. Fiyat: 1420.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
80,Puma Air Spor Max,Puma,Spor Ayakkabı,"Puma Air Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, hafif, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",400.0,510.0,94,kadın,kışlık,Sarı,"[""38"", ""39"", ""41"", ""45""]","[""terletmeyen"", ""hafif"", ""amortis\u00f6rl\u00fc"", ""nefes alan"", ""su ge\u00e7irmez""]",3.7,390,True,21.6,"Puma Air Spor Max. Marka: Puma. Kategori: Spor Ayakkabı. Puma Air Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, hafif, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: terletmeyen, hafif, amortisörlü, nefes alan, su geçirmez. Fiyat: 400.0 TL. Sezon: kışlık. Renk: Sarı. Cinsiyet: kadın."
81,Asics Ultra Spor X,Asics,Spor Şort,"Asics Ultra Spor X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",740.0,1040.0,180,unisex,yazlık,Yeşil,"[""L"", ""M"", ""S"", ""XS"", ""XXL""]","[""dar kesim"", ""fermuarl\u0131 cep""]",3.9,313,True,28.8,"Asics Ultra Spor X. Marka: Asics. Kategori: Spor Şort. Asics Ultra Spor X, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, fermuarlı cep. Fiyat: 740.0 TL. Sezon: yazlık. Renk: Yeşil. Cinsiyet: unisex."
82,Skechers Ultra Spor Lite,Skechers,Spor Ayakkabı,"Skechers Ultra Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nefes alan, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2030.0,2030.0,40,erkek,4 mevsim,Mor,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44""]","[""hafif"", ""nefes alan"", ""kaymaz taban"", ""su ge\u00e7irmez"", ""ortopedik""]",4.4,474,True,0.0,"Skechers Ultra Spor Lite. Marka: Skechers. Kategori: Spor Ayakkabı. Skechers Ultra Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nefes alan, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, nefes alan, kaymaz taban, su geçirmez, ortopedik. Fiyat: 2030.0 TL. Sezon: 4 mevsim. Renk: Mor. Cinsiyet: erkek."
83,Columbia Speed Spor 3.0,Columbia,Spor Şort,"Columbia Speed Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",470.0,470.0,147,unisex,yazlık,Turuncu,"[""L"", ""M"", ""S"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""esnek bel"", ""hafif"", ""dar kesim""]",3.1,497,True,0.0,"Columbia Speed Spor 3.0. Marka: Columbia. Kategori: Spor Şort. Columbia Speed Spor 3.0, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, fermuarlı cep, esnek bel, hafif, dar kesim. Fiyat: 470.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
84,Columbia Comfort Spor Max,Columbia,Spor Tişört,"Columbia Comfort Spor Max, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",280.0,340.0,181,erkek,yazlık,Mor,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""h\u0131zl\u0131 kuruyan"", ""elastik""]",3.5,485,True,17.6,"Columbia Comfort Spor Max. Marka: Columbia. Kategori: Spor Tişört. Columbia Comfort Spor Max, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, hızlı kuruyan, elastik. Fiyat: 280.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: erkek."
85,Salomon Speed Spor X,Salomon,Spor Şort,"Salomon Speed Spor X, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",600.0,600.0,144,unisex,yazlık,Sarı,"[""L"", ""M"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""dar kesim"", ""fermuarl\u0131 cep""]",3.1,442,True,0.0,"Salomon Speed Spor X. Marka: Salomon. Kategori: Spor Şort. Salomon Speed Spor X, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, dar kesim, fermuarlı cep. Fiyat: 600.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: unisex."
86,Salomon Elite Spor Max,Salomon,Spor Tişört,"Salomon Elite Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",560.0,560.0,175,unisex,4 mevsim,Gri,"[""L"", ""S"", ""XS"", ""XXL""]","[""elastik"", ""antimikrobiyal""]",3.8,232,True,0.0,"Salomon Elite Spor Max. Marka: Salomon. Kategori: Spor Tişört. Salomon Elite Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, antimikrobiyal. Fiyat: 560.0 TL. Sezon: 4 mevsim. Renk: Gri. Cinsiyet: unisex."
87,Skechers Elite Koşu V2,Skechers,Koşu Ayakkabısı,"Skechers Elite Koşu V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3920.0,3920.0,27,kadın,4 mevsim,Lacivert,"[""37"", ""39"", ""40"", ""43""]","[""amortis\u00f6rl\u00fc"", ""karbon plaka"", ""hafif"", ""y\u00fcksek ko\u015fu verimi""]",3.6,238,True,0.0,"Skechers Elite Koşu V2. Marka: Skechers. Kategori: Koşu Ayakkabısı. Skechers Elite Koşu V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, karbon plaka, hafif, yüksek koşu verimi. Fiyat: 3920.0 TL. Sezon: 4 mevsim. Renk: Lacivert. Cinsiyet: kadın."
88,Nike Pro Spor Plus,Nike,Spor Ayakkabı,"Nike Pro Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3490.0,3490.0,78,erkek,yazlık,Turuncu,"[""36"", ""37"", ""38"", ""39"", ""40"", ""43"", ""44""]","[""y\u00fcksek taban"", ""nefes alan"", ""hafif"", ""su ge\u00e7irmez"", ""ortopedik""]",4.0,46,True,0.0,"Nike Pro Spor Plus. Marka: Nike. Kategori: Spor Ayakkabı. Nike Pro Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek taban, nefes alan, hafif, su geçirmez, ortopedik. Fiyat: 3490.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: erkek."
89,Asics Elite Spor Max,Asics,Spor Ayakkabı,"Asics Elite Spor Max, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, amortisörlü, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2740.0,2740.0,102,kadın,yazlık,Mavi,"[""36"", ""39"", ""40"", ""41"", ""44""]","[""ortopedik"", ""amortis\u00f6rl\u00fc"", ""terletmeyen"", ""kaymaz taban"", ""y\u00fcksek taban""]",3.1,287,True,0.0,"Asics Elite Spor Max. Marka: Asics. Kategori: Spor Ayakkabı. Asics Elite Spor Max, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, amortisörlü, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: ortopedik, amortisörlü, terletmeyen, kaymaz taban, yüksek taban. Fiyat: 2740.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: kadın."
90,Columbia Pro Koşu Boost,Columbia,Koşu Ayakkabısı,"Columbia Pro Koşu Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3010.0,3010.0,36,kadın,4 mevsim,Mavi,"[""36"", ""37"", ""38"", ""39"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""yast\u0131kl\u0131 taban""]",3.4,260,True,0.0,"Columbia Pro Koşu Boost. Marka: Columbia. Kategori: Koşu Ayakkabısı. Columbia Pro Koşu Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, yastıklı taban. Fiyat: 3010.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: kadın."
91,Puma Speed Koşu Max,Puma,Koşu Ayakkabısı,"Puma Speed Koşu Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3830.0,4730.0,130,kadın,yazlık,Sarı,"[""36"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44""]","[""hafif"", ""amortis\u00f6rl\u00fc"", ""y\u00fcksek ko\u015fu verimi""]",4.1,362,True,19.0,"Puma Speed Koşu Max. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Speed Koşu Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, amortisörlü, yüksek koşu verimi. Fiyat: 3830.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: kadın."
92,Nike Speed Spor Plus,Nike,Spor Şort,"Nike Speed Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",220.0,220.0,158,unisex,yazlık,Turuncu,"[""M"", ""S"", ""XS"", ""XXL""]","[""dar kesim"", ""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""h\u0131zl\u0131 kuruyan""]",4.5,194,True,0.0,"Nike Speed Spor Plus. Marka: Nike. Kategori: Spor Şort. Nike Speed Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, geniş kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, geniş kesim, fermuarlı cep, hızlı kuruyan. Fiyat: 220.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: unisex."
93,New Balance Profesyonel Spor Plus,New Balance,Spor Ayakkabı,"New Balance Profesyonel Spor Plus, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3240.0,3240.0,188,unisex,kışlık,Sarı,"[""39"", ""41"", ""43"", ""44"", ""45""]","[""nefes alan"", ""hafif"", ""y\u00fcksek taban"", ""amortis\u00f6rl\u00fc""]",4.5,361,True,0.0,"New Balance Profesyonel Spor Plus. Marka: New Balance. Kategori: Spor Ayakkabı. New Balance Profesyonel Spor Plus, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, hafif, yüksek taban, amortisörlü. Fiyat: 3240.0 TL. Sezon: kışlık. Renk: Sarı. Cinsiyet: unisex."
94,Under Armour Ultra Koşu Plus,Under Armour,Koşu Ayakkabısı,"Under Armour Ultra Koşu Plus, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3010.0,4480.0,76,erkek,yazlık,Gri,"[""38"", ""40"", ""41"", ""43"", ""45""]","[""amortis\u00f6rl\u00fc"", ""hafif"", ""geni\u015f burun"", ""nefes alan""]",4.5,360,True,32.8,"Under Armour Ultra Koşu Plus. Marka: Under Armour. Kategori: Koşu Ayakkabısı. Under Armour Ultra Koşu Plus, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, hafif, geniş burun, nefes alan. Fiyat: 3010.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: erkek."
